AÑO,MES,PROVINCIA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA.
2020,6,Bizkaia,América,Estados Unidos de América,354,2797,7.9
2020,6,Bizkaia,América,México,64,698,10.9
2020,6,Bizkaia,América,Nicaragua,57,650,11.4
2020,6,Bizkaia,América,Paraguay,35,284,8.1
2020,6,Bizkaia,América,Venezuela,58,638,11
2020,6,Burgos,América,Colombia,47,569,12.1
2020,6,Burgos,América,Estados Unidos de América,198,1782,9
2020,6,Cantabria,América,Colombia,77,901,11.7
2020,6,Cantabria,América,Estados Unidos de América,157,1272,8.1
2020,6,Cantabria,América,México,38,266,7
2020,6,Cantabria,América,Venezuela,36,346,9.6
2020,6,Castellón/Castelló,América,Brasil,36,338,9.4
2020,6,Castellón/Castelló,América,Colombia,122,1159,9.5
2020,6,Castellón/Castelló,América,Estados Unidos de América,242,1912,7.9
2020,6,Castellón/Castelló,América,Venezuela,32,192,6
2020,6,Ceuta,América,Brasil,33,46,1.4
2020,6,Ceuta,América,Estados Unidos de América,559,950,1.7
2020,6,Ciudad Real,América,Colombia,44,462,10.5
2020,6,Ciudad Real,América,Estados Unidos de América,145,1537,10.6
2020,6,Cuenca,América,Estados Unidos de América,111,910,8.2
2020,6,Cáceres,América,Estados Unidos de América,104,780,7.5
2020,6,Cádiz,América,Argentina,56,308,5.5
2020,6,Cádiz,América,Brasil,125,525,4.2
2020,6,Cádiz,América,Colombia,58,574,9.9
2020,6,Cádiz,América,Estados Unidos de América,14984,65930,4.4
2020,6,Cádiz,América,México,79,703,8.9
2020,6,Cádiz,América,Panamá,33,73,2.2
2020,6,Cádiz,América,Uruguay,34,146,4.3
2020,6,Cádiz,América,Venezuela,54,486,9
2020,6,Córdoba,América,Estados Unidos de América,213,1832,8.6
2020,6,Córdoba,América,México,30,387,12.9
2020,6,Gipuzkoa,América,Brasil,43,430,10
2020,6,Gipuzkoa,América,Colombia,59,496,8.4
2020,6,Gipuzkoa,América,Estados Unidos de América,293,2285,7.8
2020,6,Gipuzkoa,América,México,45,522,11.6
2020,6,Girona,América,Argentina,58,650,11.2
2020,6,Girona,América,Brasil,47,479,10.2
2020,6,Girona,América,Colombia,121,1355,11.2
2020,6,Girona,América,Estados Unidos de América,460,3680,8
2020,6,Granada,América,Argentina,38,380,10
2020,6,Granada,América,Brasil,56,392,7
2020,6,Granada,América,Colombia,74,962,13
2020,6,Granada,América,Estados Unidos de América,414,3312,8
2020,6,Granada,América,México,71,774,10.9
2020,6,Guadalajara,América,Colombia,45,513,11.4
2020,6,Guadalajara,América,Estados Unidos de América,165,1122,6.8
2020,6,Huelva,América,Brasil,62,453,7.3
2020,6,Huelva,América,Estados Unidos de América,144,1138,7.9
2020,6,Huesca,América,Estados Unidos de América,248,2133,8.6
2020,6,Illes Balears,América,Argentina,186,2195,11.8
2020,6,Illes Balears,América,Brasil,87,792,9.1
2020,6,Illes Balears,América,Colombia,364,3931,10.8
2020,6,Illes Balears,América,Ecuador,32,314,9.8
2020,6,Illes Balears,América,Estados Unidos de América,811,6083,7.5
2020,6,Illes Balears,América,México,50,440,8.8
2020,6,Illes Balears,América,Paraguay,35,399,11.4
2020,6,Illes Balears,América,Venezuela,40,464,11.6
2020,6,Jaén,América,Estados Unidos de América,151,1314,8.7
2020,6,La Rioja,América,Colombia,63,617,9.8
2020,6,La Rioja,América,Estados Unidos de América,107,760,7.1
2020,6,Las Palmas,América,Argentina,94,602,6.4
2020,6,Las Palmas,América,Brasil,150,705,4.7
2020,6,Las Palmas,América,Colombia,276,2981,10.8
2020,6,Las Palmas,América,Estados Unidos de América,927,5469,5.9
2020,6,Las Palmas,América,México,30,378,12.6
2020,6,Las Palmas,América,Venezuela,94,978,10.4
2020,6,León,América,Colombia,43,507,11.8
2020,6,León,América,Estados Unidos de América,187,1608,8.6
2020,6,Lleida,América,Colombia,85,842,9.9
2020,6,Lleida,América,Estados Unidos de América,212,1823,8.6
2020,6,Lugo,América,Colombia,52,473,9.1
2020,6,Lugo,América,Estados Unidos de América,117,1147,9.8
2020,6,Madrid,América,Argentina,444,4618,10.4
2020,6,Madrid,América,Bolivia,68,503,7.4
2020,6,Madrid,América,Brasil,434,3949,9.1
2020,6,Madrid,América,Canadá,65,423,6.5
2020,6,Madrid,América,Chile,154,1417,9.2
2020,6,Madrid,América,Colombia,1552,15675,10.1
2020,6,Madrid,América,Ecuador,319,3094,9.7
2020,6,Madrid,América,El Salvador,64,627,9.8
2020,6,Madrid,América,Estados Unidos de América,4563,39242,8.6
2020,6,Madrid,América,Guatemala,43,645,15
2020,6,Madrid,América,Honduras,121,1174,9.7
2020,6,Madrid,América,México,926,9630,10.4
2020,6,Madrid,América,Nicaragua,99,1089,11
2020,6,Madrid,América,Panamá,73,715,9.8
2020,6,Madrid,América,Paraguay,284,2442,8.6
2020,6,Madrid,América,Perú,450,5310,11.8
2020,6,Madrid,América,República Dominicana,59,502,8.5
2020,6,Madrid,América,Uruguay,48,408,8.5
2020,6,Madrid,América,Venezuela,1430,12870,9
2020,6,Murcia,América,Argentina,33,366,11.1
2020,6,Murcia,América,Brasil,49,377,7.7
2020,6,Murcia,América,Colombia,211,2574,12.2
2020,6,Murcia,América,Ecuador,55,677,12.3
2020,6,Murcia,América,Estados Unidos de América,603,4764,7.9
2020,6,Murcia,América,Nicaragua,46,607,13.2
2020,6,Málaga,América,Argentina,210,2583,12.3
2020,6,Málaga,América,Brasil,118,1086,9.2
2020,6,Málaga,América,Colombia,196,2176,11.1
2020,6,Málaga,América,Estados Unidos de América,1333,9998,7.5
2020,6,Málaga,América,México,73,715,9.8
2020,6,Málaga,América,Paraguay,70,644,9.2
2020,6,Málaga,América,Venezuela,104,926,8.9
2020,6,Navarra,América,Brasil,39,410,10.5
2020,6,Navarra,América,Colombia,132,1346,10.2
2020,6,Navarra,América,Estados Unidos de América,274,2110,7.7
2020,6,Ourense,América,Brasil,32,253,7.9
2020,6,Ourense,América,Estados Unidos de América,110,781,7.1
2020,6,Ourense,América,México,71,575,8.1
2020,6,Ourense,América,Venezuela,68,673,9.9
2020,6,Palencia,América,Estados Unidos de América,85,689,8.1
2020,6,Pontevedra,América,Brasil,141,1241,8.8
2020,6,Pontevedra,América,Colombia,68,687,10.1
2020,6,Pontevedra,América,Estados Unidos de América,487,4578,9.4
2020,6,Pontevedra,América,México,72,677,9.4
2020,6,Pontevedra,América,Perú,75,698,9.3
2020,6,Pontevedra,América,Uruguay,47,348,7.4
2020,6,Pontevedra,América,Venezuela,112,1254,11.2
2020,6,Salamanca,América,Estados Unidos de América,130,1209,9.3
2020,6,Santa Cruz de Tenerife,América,Argentina,41,336,8.2
2020,6,Santa Cruz de Tenerife,América,Brasil,38,300,7.9
2020,6,Santa Cruz de Tenerife,América,Colombia,129,1393,10.8
2020,6,Santa Cruz de Tenerife,América,Estados Unidos de América,472,3870,8.2
2020,6,Santa Cruz de Tenerife,América,Venezuela,418,3887,9.3
2020,6,Segovia,América,Estados Unidos de América,95,836,8.8
2020,6,Sevilla,América,Brasil,35,396,11.3
2020,6,Sevilla,América,Colombia,95,1026,10.8
2020,6,Sevilla,América,Estados Unidos de América,899,8451,9.4
2020,6,Sevilla,América,México,56,582,10.4
2020,6,Sevilla,América,Nicaragua,84,991,11.8
2020,6,Sevilla,América,Venezuela,54,470,8.7
2020,6,Soria,América,Estados Unidos de América,87,731,8.4
2020,6,Tarragona,América,Argentina,64,614,9.6
2020,6,Tarragona,América,Brasil,40,416,10.4
2020,6,Tarragona,América,Colombia,165,1947,11.8
2020,6,Tarragona,América,Estados Unidos de América,418,3469,8.3
2020,6,Tarragona,América,México,32,368,11.5
2020,6,Tarragona,América,Venezuela,40,412,10.3
2020,6,Teruel,América,Estados Unidos de América,107,899,8.4
2020,6,Toledo,América,Brasil,31,310,10
2020,6,Toledo,América,Colombia,119,1178,9.9
2020,6,Toledo,América,Estados Unidos de América,235,2045,8.7
2020,6,Toledo,América,Venezuela,52,525,10.1
2020,6,Total Nacional,América,Argentina,2711,28198,10.4
2020,6,Total Nacional,América,Bolivia,244,2105,8.6
2020,6,Total Nacional,América,Brasil,2753,23894,8.7
2020,6,Total Nacional,América,Canadá,415,2793,6.7
2020,6,Total Nacional,América,Chile,648,5365,8.3
2020,6,Total Nacional,América,Colombia,7125,75069,10.5
2020,6,Total Nacional,América,Costa Rica,118,1436,12.2
2020,6,Total Nacional,América,Ecuador,915,9379,10.3
2020,6,Total Nacional,América,El Salvador,214,2397,11.2
2020,6,Total Nacional,América,Estados Unidos de América,40439,266185,6.6
2020,6,Total Nacional,América,Guatemala,131,1823,13.9
2020,6,Total Nacional,América,Honduras,299,2910,9.7
2020,6,Total Nacional,América,Jamaica,47,444,9.4
2020,6,Total Nacional,América,México,2863,29402,10.3
2020,6,Total Nacional,América,Nicaragua,687,7406,10.8
2020,6,Total Nacional,América,Panamá,356,3119,8.8
2020,6,Total Nacional,América,Paraguay,771,6864,8.9
2020,6,Total Nacional,América,Perú,1229,14217,11.6
2020,6,Total Nacional,América,República Dominicana,255,1931,7.6
2020,6,Total Nacional,América,Uruguay,477,3918,8.2
2020,6,Total Nacional,América,Venezuela,4210,39804,9.5
2020,6,Valencia/València,América,Argentina,164,1968,12
2020,6,Valencia/València,América,Brasil,139,1473,10.6
2020,6,Valencia/València,América,Chile,38,353,9.3
2020,6,Valencia/València,América,Colombia,462,4943,10.7
2020,6,Valencia/València,América,Ecuador,45,477,10.6
2020,6,Valencia/València,América,Estados Unidos de América,2021,13541,6.7
2020,6,Valencia/València,América,México,130,1248,9.6
2020,6,Valencia/València,América,Perú,36,349,9.7
2020,6,Valencia/València,América,Venezuela,299,2811,9.4
2020,6,Valladolid,América,Colombia,59,755,12.8
2020,6,Valladolid,América,Estados Unidos de América,202,1818,9
2020,6,Zamora,América,Estados Unidos de América,53,472,8.9
2020,6,Zaragoza,América,Colombia,131,1376,10.5
2020,6,Zaragoza,América,Estados Unidos de América,527,4005,7.6
2020,6,Zaragoza,América,México,43,434,10.1
2020,6,Zaragoza,América,Nicaragua,97,1261,13
2020,6,Zaragoza,América,Venezuela,68,653,9.6
2020,6,Ávila,América,Estados Unidos de América,45,369,8.2
2020,7,A Coruña,América,Brasil,110,1375,12.5
2020,7,A Coruña,América,Colombia,101,1596,15.8
2020,7,A Coruña,América,Estados Unidos de América,523,7113,13.6
2020,7,A Coruña,América,México,65,696,10.7
2020,7,A Coruña,América,Venezuela,89,1406,15.8
2020,7,Albacete,América,Colombia,47,823,17.5
2020,7,Albacete,América,Estados Unidos de América,183,2910,15.9
2020,7,Alicante/Alacant,América,Argentina,103,1236,12
2020,7,Alicante/Alacant,América,Brasil,122,1806,14.8
2020,7,Alicante/Alacant,América,Canadá,35,308,8.8
2020,7,Alicante/Alacant,América,Chile,33,340,10.3
2020,7,Alicante/Alacant,América,Colombia,459,6977,15.2
2020,7,Alicante/Alacant,América,Ecuador,56,1070,19.1
2020,7,Alicante/Alacant,América,Estados Unidos de América,1414,16968,12
2020,7,Alicante/Alacant,América,México,57,701,12.3
2020,7,Alicante/Alacant,América,Venezuela,62,1172,18.9
2020,7,Almería,América,Argentina,30,345,11.5
2020,7,Almería,América,Brasil,43,443,10.3
2020,7,Almería,América,Colombia,72,1022,14.2
2020,7,Almería,América,Estados Unidos de América,495,3960,8
2020,7,Araba/Álava,América,Colombia,70,1015,14.5
2020,7,Araba/Álava,América,Estados Unidos de América,173,2543,14.7
2020,7,Asturias,América,Brasil,54,788,14.6
2020,7,Asturias,América,Colombia,72,986,13.7
2020,7,Asturias,América,Estados Unidos de América,492,6101,12.4
2020,7,Asturias,América,México,118,1121,9.5
2020,7,Asturias,América,Venezuela,34,615,18.1
2020,7,Badajoz,América,Brasil,61,897,14.7
2020,7,Badajoz,América,Colombia,31,443,14.3
2020,7,Badajoz,América,Estados Unidos de América,258,4309,16.7
2020,7,Barcelona,América,Argentina,737,9286,12.6
2020,7,Barcelona,América,Bolivia,62,911,14.7
2020,7,Barcelona,América,Brasil,537,7518,14
2020,7,Barcelona,América,Canadá,105,924,8.8
2020,7,Barcelona,América,Chile,188,1899,10.1
2020,7,Barcelona,América,Colombia,938,14164,15.1
2020,7,Barcelona,América,Ecuador,218,3248,14.9
2020,7,Barcelona,América,El Salvador,52,671,12.9
2020,7,Barcelona,América,Estados Unidos de América,4917,61463,12.5
2020,7,Barcelona,América,Honduras,52,478,9.2
2020,7,Barcelona,América,México,670,7839,11.7
2020,7,Barcelona,América,Nicaragua,47,743,15.8
2020,7,Barcelona,América,Panamá,63,725,11.5
2020,7,Barcelona,América,Paraguay,99,802,8.1
2020,7,Barcelona,América,Perú,256,4506,17.6
2020,7,Barcelona,América,República Dominicana,41,324,7.9
2020,7,Barcelona,América,Uruguay,123,1390,11.3
2020,7,Barcelona,América,Venezuela,269,5030,18.7
2020,7,Bizkaia,América,Brasil,66,759,11.5
2020,7,Bizkaia,América,Colombia,180,2718,15.1
2020,7,Bizkaia,América,Estados Unidos de América,491,6678,13.6
2020,7,Bizkaia,América,México,63,813,12.9
2020,7,Bizkaia,América,Nicaragua,60,768,12.8
2020,7,Bizkaia,América,Venezuela,30,639,21.3
2020,7,Burgos,América,Colombia,50,740,14.8
2020,7,Burgos,América,Estados Unidos de América,274,3617,13.2
2020,7,Cantabria,América,Brasil,35,413,11.8
2020,7,Cantabria,América,Colombia,90,1386,15.4
2020,7,Cantabria,América,Estados Unidos de América,309,3924,12.7
2020,7,Cantabria,América,México,74,614,8.3
2020,7,Castellón/Castelló,América,Brasil,38,369,9.7
2020,7,Castellón/Castelló,América,Colombia,108,1609,14.9
2020,7,Castellón/Castelló,América,Estados Unidos de América,314,3705,11.8
2020,7,Ceuta,América,Estados Unidos de América,405,1013,2.5
2020,7,Ciudad Real,América,Colombia,45,612,13.6
2020,7,Ciudad Real,América,Estados Unidos de América,165,2904,17.6
2020,7,Cuenca,América,Colombia,30,525,17.5
2020,7,Cuenca,América,Estados Unidos de América,180,2664,14.8
2020,7,Cáceres,América,Estados Unidos de América,162,2203,13.6
2020,7,Cádiz,América,Argentina,32,259,8.1
2020,7,Cádiz,América,Brasil,172,774,4.5
2020,7,Cádiz,América,Canadá,73,482,6.6
2020,7,Cádiz,América,Colombia,75,803,10.7
2020,7,Cádiz,América,Estados Unidos de América,18216,96545,5.3
2020,7,Cádiz,América,México,67,797,11.9
2020,7,Cádiz,América,Venezuela,31,543,17.5
2020,7,Córdoba,América,Colombia,33,512,15.5
2020,7,Córdoba,América,Estados Unidos de América,234,3767,16.1
2020,7,Gipuzkoa,América,Brasil,71,632,8.9
2020,7,Gipuzkoa,América,Colombia,101,1555,15.4
2020,7,Gipuzkoa,América,Estados Unidos de América,507,5374,10.6
2020,7,Gipuzkoa,América,México,58,702,12.1
2020,7,Gipuzkoa,América,Nicaragua,53,673,12.7
2020,7,Girona,América,Argentina,60,630,10.5
2020,7,Girona,América,Brasil,68,687,10.1
2020,7,Girona,América,Canadá,92,423,4.6
2020,7,Girona,América,Colombia,141,1974,14
2020,7,Girona,América,Estados Unidos de América,1074,10203,9.5
2020,7,Girona,América,México,48,514,10.7
2020,7,Granada,América,Brasil,76,1026,13.5
2020,7,Granada,América,Colombia,79,1335,16.9
2020,7,Granada,América,Estados Unidos de América,599,7488,12.5
2020,7,Granada,América,México,53,716,13.5
2020,7,Guadalajara,América,Colombia,52,775,14.9
2020,7,Guadalajara,América,Estados Unidos de América,240,3432,14.3
2020,7,Huelva,América,Brasil,98,1009,10.3
2020,7,Huelva,América,Colombia,49,804,16.4
2020,7,Huelva,América,Estados Unidos de América,248,3199,12.9
2020,7,Huesca,América,Colombia,31,549,17.7
2020,7,Huesca,América,Estados Unidos de América,392,5645,14.4
2020,7,Illes Balears,América,Argentina,193,2181,11.3
2020,7,Illes Balears,América,Brasil,142,1477,10.4
2020,7,Illes Balears,América,Canadá,90,558,6.2
2020,7,Illes Balears,América,Colombia,367,5211,14.2
2020,7,Illes Balears,América,Ecuador,40,460,11.5
2020,7,Illes Balears,América,Estados Unidos de América,2237,20804,9.3
2020,7,Illes Balears,América,México,115,1219,10.6
2020,7,Illes Balears,América,Paraguay,38,243,6.4
2020,7,Illes Balears,América,Perú,34,534,15.7
2020,7,Illes Balears,América,Uruguay,40,460,11.5
2020,7,Jaén,América,Colombia,35,560,16
2020,7,Jaén,América,Estados Unidos de América,216,3434,15.9
2020,7,La Rioja,América,Colombia,50,665,13.3
2020,7,La Rioja,América,Estados Unidos de América,136,1958,14.4
2020,7,Las Palmas,América,Argentina,64,582,9.1
2020,7,Las Palmas,América,Brasil,199,896,4.5
2020,7,Las Palmas,América,Colombia,236,3493,14.8
2020,7,Las Palmas,América,Estados Unidos de América,737,8476,11.5
2020,7,Las Palmas,América,Venezuela,48,758,15.8
2020,7,León,América,Colombia,36,774,21.5
2020,7,León,América,Estados Unidos de América,244,3392,13.9
2020,7,Lleida,América,Brasil,41,554,13.5
2020,7,Lleida,América,Colombia,69,987,14.3
2020,7,Lleida,América,Estados Unidos de América,347,5795,16.7
2020,7,Lugo,América,Colombia,41,660,16.1
2020,7,Lugo,América,Estados Unidos de América,148,2161,14.6
2020,7,Madrid,América,Argentina,563,6193,11
2020,7,Madrid,América,Bolivia,74,747,10.1
2020,7,Madrid,América,Brasil,637,6625,10.4
2020,7,Madrid,América,Canadá,128,909,7.1
2020,7,Madrid,América,Chile,332,3021,9.1
2020,7,Madrid,América,Colombia,1486,21250,14.3
2020,7,Madrid,América,Costa Rica,37,466,12.6
2020,7,Madrid,América,Ecuador,446,5218,11.7
2020,7,Madrid,América,El Salvador,78,710,9.1
2020,7,Madrid,América,Estados Unidos de América,6152,79361,12.9
2020,7,Madrid,América,Guatemala,53,1182,22.3
2020,7,Madrid,América,Honduras,60,432,7.2
2020,7,Madrid,América,México,1967,16129,8.2
2020,7,Madrid,América,Nicaragua,116,1589,13.7
2020,7,Madrid,América,Panamá,134,1260,9.4
2020,7,Madrid,América,Paraguay,256,2509,9.8
2020,7,Madrid,América,Perú,546,8190,15
2020,7,Madrid,América,República Dominicana,74,577,7.8
2020,7,Madrid,América,Uruguay,153,857,5.6
2020,7,Madrid,América,Venezuela,880,16808,19.1
2020,7,Murcia,América,Brasil,42,319,7.6
2020,7,Murcia,América,Colombia,216,3521,16.3
2020,7,Murcia,América,Ecuador,103,1298,12.6
2020,7,Murcia,América,Estados Unidos de América,692,10172,14.7
2020,7,Murcia,América,Nicaragua,50,765,15.3
2020,7,Málaga,América,Argentina,193,2297,11.9
2020,7,Málaga,América,Brasil,175,2118,12.1
2020,7,Málaga,América,Canadá,93,707,7.6
2020,7,Málaga,América,Chile,38,410,10.8
2020,7,Málaga,América,Colombia,211,3017,14.3
2020,7,Málaga,América,Ecuador,31,459,14.8
2020,7,Málaga,América,Estados Unidos de América,2468,27148,11
2020,7,Málaga,América,México,121,1343,11.1
2020,7,Málaga,América,Paraguay,85,791,9.3
2020,7,Málaga,América,Perú,31,527,17
2020,7,Málaga,América,Venezuela,52,993,19.1
2020,7,Navarra,América,Brasil,35,424,12.1
2020,7,Navarra,América,Colombia,112,1557,13.9
2020,7,Navarra,América,Ecuador,47,644,13.7
2020,7,Navarra,América,Estados Unidos de América,339,4644,13.7
2020,7,Navarra,América,México,40,484,12.1
2020,7,Ourense,América,Brasil,51,602,11.8
2020,7,Ourense,América,Estados Unidos de América,159,1638,10.3
2020,7,Ourense,América,México,145,914,6.3
2020,7,Ourense,América,Venezuela,45,756,16.8
2020,7,Palencia,América,Estados Unidos de América,119,2309,19.4
2020,7,Pontevedra,América,Argentina,46,455,9.9
2020,7,Pontevedra,América,Brasil,188,2200,11.7
2020,7,Pontevedra,América,Colombia,75,1268,16.9
2020,7,Pontevedra,América,Estados Unidos de América,735,9702,13.2
2020,7,Pontevedra,América,México,112,1355,12.1
2020,7,Pontevedra,América,Perú,67,1320,19.7
2020,7,Pontevedra,América,Uruguay,56,773,13.8
2020,7,Pontevedra,América,Venezuela,82,1550,18.9
2020,7,Salamanca,América,Brasil,52,775,14.9
2020,7,Salamanca,América,Estados Unidos de América,168,2134,12.7
2020,7,Santa Cruz de Tenerife,América,Argentina,66,733,11.1
2020,7,Santa Cruz de Tenerife,América,Brasil,63,485,7.7
2020,7,Santa Cruz de Tenerife,América,Colombia,128,1856,14.5
2020,7,Santa Cruz de Tenerife,América,Estados Unidos de América,644,8308,12.9
2020,7,Santa Cruz de Tenerife,América,México,32,390,12.2
2020,7,Santa Cruz de Tenerife,América,Venezuela,220,4202,19.1
2020,7,Segovia,América,Estados Unidos de América,172,2649,15.4
2020,7,Sevilla,América,Brasil,70,854,12.2
2020,7,Sevilla,América,Canadá,55,330,6
2020,7,Sevilla,América,Colombia,116,1949,16.8
2020,7,Sevilla,América,Estados Unidos de América,990,15444,15.6
2020,7,Sevilla,América,México,86,1316,15.3
2020,7,Sevilla,América,Nicaragua,91,1411,15.5
2020,7,Sevilla,América,Venezuela,36,742,20.6
2020,7,Soria,América,Estados Unidos de América,118,1392,11.8
2020,7,Tarragona,América,Argentina,44,502,11.4
2020,7,Tarragona,América,Brasil,56,689,12.3
2020,7,Tarragona,América,Colombia,185,2960,16
2020,7,Tarragona,América,Estados Unidos de América,536,7129,13.3
2020,7,Tarragona,América,México,34,483,14.2
2020,7,Teruel,América,Estados Unidos de América,147,1867,12.7
2020,7,Toledo,América,Brasil,34,507,14.9
2020,7,Toledo,América,Colombia,114,1642,14.4
2020,7,Toledo,América,Estados Unidos de América,315,4725,15
2020,7,Total Nacional,América,Argentina,2736,31370,11.5
2020,7,Total Nacional,América,Bolivia,318,3974,12.5
2020,7,Total Nacional,América,Brasil,3813,42624,11.2
2020,7,Total Nacional,América,Canadá,957,6753,7.1
2020,7,Total Nacional,América,Chile,1105,10342,9.4
2020,7,Total Nacional,América,Colombia,7212,107951,15
2020,7,Total Nacional,América,Costa Rica,195,2638,13.5
2020,7,Total Nacional,América,Cuba,32,353,11
2020,7,Total Nacional,América,Ecuador,1331,18212,13.7
2020,7,Total Nacional,América,El Salvador,244,3014,12.4
2020,7,Total Nacional,América,Estados Unidos de América,55023,536441,9.7
2020,7,Total Nacional,América,Guatemala,141,2809,19.9
2020,7,Total Nacional,América,Honduras,226,2016,8.9
2020,7,Total Nacional,América,Jamaica,52,505,9.7
2020,7,Total Nacional,América,México,4511,44830,9.9
2020,7,Total Nacional,América,Nicaragua,778,10310,13.3
2020,7,Total Nacional,América,Panamá,529,6253,11.8
2020,7,Total Nacional,América,Paraguay,604,5508,9.1
2020,7,Total Nacional,América,Perú,1454,23615,16.2
2020,7,Total Nacional,América,República Dominicana,256,2085,8.1
2020,7,Total Nacional,América,Uruguay,752,7883,10.5
2020,7,Total Nacional,América,Venezuela,2485,46032,18.5
2020,7,Valencia/València,América,Argentina,162,1798,11.1
2020,7,Valencia/València,América,Brasil,171,2274,13.3
2020,7,Valencia/València,América,Chile,50,455,9.1
2020,7,Valencia/València,América,Colombia,529,8147,15.4
2020,7,Valencia/València,América,Ecuador,73,993,13.6
2020,7,Valencia/València,América,Estados Unidos de América,3886,28368,7.3
2020,7,Valencia/València,América,México,139,1807,13
2020,7,Valencia/València,América,Perú,32,586,18.3
2020,7,Valencia/València,América,Uruguay,42,454,10.8
2020,7,Valencia/València,América,Venezuela,173,3097,17.9
2020,7,Valladolid,América,Brasil,44,515,11.7
2020,7,Valladolid,América,Colombia,54,950,17.6
2020,7,Valladolid,América,Estados Unidos de América,254,4394,17.3
2020,7,Zamora,América,Estados Unidos de América,81,1134,14
2020,7,Zaragoza,América,Brasil,34,435,12.8
2020,7,Zaragoza,América,Colombia,120,1704,14.2
2020,7,Zaragoza,América,Estados Unidos de América,620,9114,14.7
2020,7,Zaragoza,América,México,47,508,10.8
2020,7,Zaragoza,América,Nicaragua,75,1275,17
2020,7,Ávila,América,Estados Unidos de América,78,811,10.4
2020,8,A Coruña,América,Brasil,126,1688,13.4
2020,8,A Coruña,América,Colombia,91,1283,14.1
2020,8,A Coruña,América,Estados Unidos de América,688,9770,14.2
2020,8,A Coruña,América,México,82,1173,14.3
2020,8,A Coruña,América,Venezuela,89,1958,22
2020,8,Albacete,América,Colombia,47,616,13.1
2020,8,Albacete,América,Estados Unidos de América,221,4265,19.3
2020,8,Alicante/Alacant,América,Argentina,111,1476,13.3
2020,8,Alicante/Alacant,América,Brasil,110,1331,12.1
2020,8,Alicante/Alacant,América,Canadá,68,564,8.3
2020,8,Alicante/Alacant,América,Chile,41,500,12.2
2020,8,Alicante/Alacant,América,Colombia,420,6342,15.1
2020,8,Alicante/Alacant,América,Ecuador,63,1008,16
2020,8,Alicante/Alacant,América,Estados Unidos de América,1656,22522,13.6
2020,8,Alicante/Alacant,América,México,91,1365,15
2020,8,Alicante/Alacant,América,Uruguay,53,493,9.3
2020,8,Alicante/Alacant,América,Venezuela,63,939,14.9
2020,8,Almería,América,Brasil,38,414,10.9
2020,8,Almería,América,Colombia,77,1124,14.6
2020,8,Almería,América,Estados Unidos de América,519,5917,11.4
2020,8,Araba/Álava,América,Colombia,58,853,14.7
2020,8,Araba/Álava,América,Estados Unidos de América,130,1768,13.6
2020,8,Asturias,América,Brasil,54,718,13.3
2020,8,Asturias,América,Colombia,59,743,12.6
2020,8,Asturias,América,Estados Unidos de América,692,9826,14.2
2020,8,Asturias,América,México,138,1960,14.2
2020,8,Badajoz,América,Brasil,45,540,12
2020,8,Badajoz,América,Estados Unidos de América,275,5198,18.9
2020,8,Barcelona,América,Argentina,609,7673,12.6
2020,8,Barcelona,América,Bolivia,51,663,13
2020,8,Barcelona,América,Brasil,547,7932,14.5
2020,8,Barcelona,América,Canadá,174,1636,9.4
2020,8,Barcelona,América,Chile,196,2372,12.1
2020,8,Barcelona,América,Colombia,780,12168,15.6
2020,8,Barcelona,América,Ecuador,213,2769,13
2020,8,Barcelona,América,El Salvador,30,408,13.6
2020,8,Barcelona,América,Estados Unidos de América,4723,67539,14.3
2020,8,Barcelona,América,México,623,8286,13.3
2020,8,Barcelona,América,Nicaragua,33,485,14.7
2020,8,Barcelona,América,Panamá,49,862,17.6
2020,8,Barcelona,América,Paraguay,46,423,9.2
2020,8,Barcelona,América,Perú,225,3578,15.9
2020,8,Barcelona,América,República Dominicana,57,542,9.5
2020,8,Barcelona,América,Uruguay,174,1757,10.1
2020,8,Barcelona,América,Venezuela,210,4725,22.5
2020,8,Bizkaia,América,Brasil,59,755,12.8
2020,8,Bizkaia,América,Colombia,165,2327,14.1
2020,8,Bizkaia,América,Estados Unidos de América,449,7184,16
2020,8,Bizkaia,América,México,83,1145,13.8
2020,8,Bizkaia,América,Nicaragua,43,611,14.2
2020,8,Burgos,América,Brasil,31,406,13.1
2020,8,Burgos,América,Colombia,42,764,18.2
2020,8,Burgos,América,Estados Unidos de América,353,5613,15.9
2020,8,Cantabria,América,Brasil,32,291,9.1
2020,8,Cantabria,América,Colombia,68,959,14.1
2020,8,Cantabria,América,Estados Unidos de América,1278,12908,10.1
2020,8,Cantabria,América,México,100,1290,12.9
2020,8,Castellón/Castelló,América,Argentina,31,384,12.4
2020,8,Castellón/Castelló,América,Brasil,31,369,11.9
2020,8,Castellón/Castelló,América,Colombia,92,1674,18.2
2020,8,Castellón/Castelló,América,Estados Unidos de América,448,5914,13.2
2020,8,Ceuta,América,Estados Unidos de América,433,1429,3.3
2020,8,Ciudad Real,América,Colombia,34,609,17.9
2020,8,Ciudad Real,América,Estados Unidos de América,175,3325,19
2020,8,Cuenca,América,Colombia,30,474,15.8
2020,8,Cuenca,América,Estados Unidos de América,248,4092,16.5
2020,8,Cáceres,América,Estados Unidos de América,140,2184,15.6
2020,8,Cádiz,América,Argentina,44,585,13.3
